,SENT_ID,TOKEN_ID,TOKEN,TOKEN_ORIGIN,TARGET_TYPE1,ARG1,TARGET_TYPE2,ARG2,TARGET_TYPE3,ARG3,TARGET_TYPE4,ARG4
37036,1587,26,했다.,_,_,O,-,-,-,-,-,-
37037,1588,0,증시,_,_,O,-,-,-,-,-,-
37038,1588,1,전문가들은,_,_,O,-,-,-,-,-,-
37039,1588,2,구경제의,_,_,B-Participants,-,-,-,-,-,-
37040,1588,3,우량주,_,_,I-Participants,-,-,-,-,-,-
37041,1588,4,중,_,_,I-Participants,-,-,-,-,-,-
37042,1588,5,금리동향에,_,_,B-Participant_1,-,-,-,-,-,-
37043,1588,6,민감한,_,_,I-Participant_1,-,-,-,-,-,-
37044,1588,7,금융,_,_,I-Participant_1,-,-,-,-,-,-
37045,1588,8,및,_,_,I-Participant_1,-,-,-,-,-,-
37046,1588,9,소매업종,_,_,I-Participant_1,-,-,-,-,-,-
37047,1588,10,주식까지,_,_,I-Participant_1,-,-,-,-,-,-
37048,1588,11,상승세에,_,_,B-Event,-,-,-,-,-,-
37049,1588,12,가담한,가담하다.v,Participation,V,-,-,-,-,-,-
37050,1588,13,것은,_,_,O,-,-,-,-,-,-
37051,1588,14,"16,",_,_,O,-,-,-,-,-,-
37052,1588,15,17,_,_,O,-,-,-,-,-,-
37053,1588,16,일,_,_,O,-,-,-,-,-,-
37054,1588,17,잇따라,_,_,O,-,-,-,-,-,-
37055,1588,18,발표되는,_,_,O,-,-,-,-,-,-
37056,1588,19,도매-소매,_,_,O,-,-,-,-,-,-
37057,1588,20,물가지수에,_,_,O,-,-,-,-,-,-
37058,1588,21,대한,_,_,O,-,-,-,-,-,-
37059,1588,22,투자자들의,_,_,O,-,-,-,-,-,-
37060,1588,23,낙관적,_,_,O,-,-,-,-,-,-
37061,1588,24,전망을,_,_,O,-,-,-,-,-,-
37062,1588,25,반영한,_,_,O,-,-,-,-,-,-
37063,1588,26,것으로,_,_,O,-,-,-,-,-,-
37064,1588,27,지적하고,_,_,O,-,-,-,-,-,-
37065,1588,28,있다.,_,_,O,-,-,-,-,-,-
37066,1589,0,리비아의,_,_,B-Behavior,-,-,-,-,-,-
37067,1589,1,국가지도자,_,_,I-Behavior,-,-,-,-,-,-
37068,1589,2,무아마르,_,_,I-Behavior,-,-,-,-,-,-
37069,1589,3,알,_,_,I-Behavior,-,-,-,-,-,-
37070,1589,4,카다피는,_,_,I-Behavior,-,-,-,-,-,-
37071,1589,5,2,_,_,I-Behavior,-,-,-,-,-,-
37072,1589,6,일,_,_,I-Behavior,-,-,-,-,-,-
37073,1589,7,공식적인,_,_,I-Behavior,-,-,-,-,-,-
37074,1589,8,국가원수제를,_,_,I-Behavior,-,-,-,-,-,-
37075,1589,9,도입할,_,_,I-Behavior,-,-,-,-,-,-
37076,1589,10,것을,_,_,I-Behavior,-,-,-,-,-,-
37077,1589,11,제안했다고,_,_,I-Behavior,-,-,-,-,-,-
37078,1589,12,CNN이,_,_,B-Informer,-,-,-,-,-,-
37079,1589,13,보도했다.,보도하다.v,Reporting,V,-,-,-,-,-,-
37080,1590,0,그동안,_,_,O,-,-,-,-,-,-
37081,1590,1,미,_,_,O,-,-,-,-,-,-
37082,1590,2,의회와,_,_,O,-,-,-,-,-,-
37083,1590,3,일부,_,_,O,-,-,-,-,-,-
37084,1590,4,언론들은,_,_,O,-,-,-,-,-,-
37085,1590,5,베트남전,_,_,O,-,-,-,-,-,-
37086,1590,6,참전,_,_,O,-,-,-,-,-,-
37087,1590,7,군인이,_,_,O,-,-,-,-,-,-
37088,1590,8,340,_,_,O,-,-,-,-,-,-
37089,1590,9,만명인,_,_,O,-,-,-,-,-,-
37090,1590,10,데,_,_,O,-,-,-,-,-,-
37091,1590,11,비해,_,_,O,-,-,-,-,-,-
37092,1590,12,LH,_,_,O,-,-,-,-,-,-
37093,1590,13,연구사업의,_,_,O,-,-,-,-,-,-
37094,1590,14,조사,_,_,O,-,-,-,-,-,-
37095,1590,15,대상은,_,_,O,-,-,-,-,-,-
37096,1590,16,1,_,_,O,-,-,-,-,-,-
37097,1590,17,천,_,_,O,-,-,-,-,-,-
37098,1590,18,300,_,_,O,-,-,-,-,-,-
37099,1590,19,명으로,_,_,O,-,-,-,-,-,-
37100,1590,20,규모가,_,_,O,-,-,-,-,-,-
37101,1590,21,너무,_,_,O,-,-,-,-,-,-
37102,1590,22,작으며,_,_,O,-,-,-,-,-,-
37103,1590,23,연구방법에도,_,_,O,-,-,-,-,-,-
37104,1590,24,문제가,_,_,O,-,-,-,-,-,-
37105,1590,25,있어,_,_,O,-,-,-,-,-,-
37106,1590,26,공군이,_,_,B-Message,-,-,-,-,-,-
37107,1590,27,아닌,_,_,I-Message,-,-,-,-,-,-
37108,1590,28,독립적인,_,_,I-Message,-,-,-,-,-,-
37109,1590,29,단체가,_,_,I-Message,-,-,-,-,-,-
37110,1590,30,연구를,_,_,B-Message,-,-,-,-,-,-
37111,1590,31,맡아야,_,_,I-Message,-,-,-,-,-,-
37112,1590,32,한다고,_,_,I-Message,-,-,-,-,-,-
37113,1590,33,지적해,지적하다.v,Statement,V,-,-,-,-,-,-
37114,1590,34,왔다.,_,_,O,-,-,-,-,-,-
37115,1591,0,한편,_,_,O,-,-,-,-,-,-
37116,1591,1,코언,_,_,B-Agent,-,-,-,-,-,-
37117,1591,2,장관은,_,_,I-Agent,-,-,-,-,-,-
37118,1591,3,이날,_,_,B-Time,-,-,-,-,-,-
37119,1591,4,사흘간의,_,_,B-Activity,-,-,-,-,-,-
37120,1591,5,일본,_,_,I-Activity,-,-,-,-,-,-
37121,1591,6,방문일정을,_,_,I-Activity,-,-,-,-,-,-
37122,1591,7,마치고,마치다.v,Activity_finish,V,-,-,-,-,-,-
37123,1591,8,한국으로,_,_,O,-,-,-,-,-,-
37124,1591,9,향할,_,_,O,-,-,-,-,-,-
37125,1591,10,예정이다.,_,_,O,-,-,-,-,-,-
37126,1592,0,관련,_,_,B-Speaker,-,-,-,-,-,-
37127,1592,1,소식통에,_,_,I-Speaker,-,-,-,-,-,-
37128,1592,2,의하면,의하다.v,Attributed_information,V,-,-,-,-,-,-
37129,1592,3,미쓰비시측,_,_,O,-,-,-,-,-,-
37130,1592,4,사장이,_,_,O,-,-,-,-,-,-
37131,1592,5,작년,_,_,O,-,-,-,-,-,-
37132,1592,6,2,_,_,O,-,-,-,-,-,-
37133,1592,7,월말,_,_,O,-,-,-,-,-,-
37134,1592,8,유럽을,_,_,O,-,-,-,-,-,-
37135,1592,9,방문했을,_,_,O,-,-,-,-,-,-
37136,1592,10,때,_,_,O,-,-,-,-,-,-
37137,1592,11,다임러크라이슬러측의,_,_,O,-,-,-,-,-,-
37138,1592,12,수뇌와,_,_,O,-,-,-,-,-,-
37139,1592,13,"회동,",_,_,O,-,-,-,-,-,-
37140,1592,14,자본면을,_,_,O,-,-,-,-,-,-
37141,1592,15,포함해,_,_,O,-,-,-,-,-,-
37142,1592,16,전면,_,_,O,-,-,-,-,-,-
37143,1592,17,제휴하는,_,_,O,-,-,-,-,-,-
37144,1592,18,방향으로,_,_,O,-,-,-,-,-,-
37145,1592,19,협의에,_,_,O,-,-,-,-,-,-
37146,1592,20,들어간다는,_,_,O,-,-,-,-,-,-
37147,1592,21,데,_,_,O,-,-,-,-,-,-
37148,1592,22,의견을,_,_,O,-,-,-,-,-,-
37149,1592,23,같이했다.,_,_,O,-,-,-,-,-,-
37150,1593,0,전문가들은,_,_,O,-,-,-,-,-,-
37151,1593,1,지난해만,_,_,O,-,-,-,-,-,-
37152,1593,2,해도,_,_,O,-,-,-,-,-,-
37153,1593,3,유럽,_,_,O,-,-,-,-,-,-
37154,1593,4,전역에서,_,_,O,-,-,-,-,-,-
37155,1593,5,약,_,_,O,-,-,-,-,-,-
37156,1593,6,947,_,_,O,-,-,-,-,-,-
37157,1593,7,만명의,_,_,O,-,-,-,-,-,-
37158,1593,8,정보기술,_,_,O,-,-,-,-,-,-
37159,1593,9,인력이,_,_,O,-,-,-,-,-,-
37160,1593,10,필요했으나,_,_,O,-,-,-,-,-,-
37161,1593,11,적절한,_,_,B-Possession,-,-,-,-,-,-
37162,1593,12,능력을,_,_,I-Possession,-,-,-,-,-,-
37163,1593,13,갖춘,갖추다.v,Possession,V,-,-,-,-,-,-
37164,1593,14,인력이,_,_,B-Owner,-,-,-,-,-,-
37165,1593,15,861,_,_,O,-,-,-,-,-,-
37166,1593,16,만명에,_,_,O,-,-,-,-,-,-
37167,1593,17,머물러,_,_,O,-,-,-,-,-,-
37168,1593,18,수급간에,_,_,O,-,-,-,-,-,-
37169,1593,19,9,_,_,O,-,-,-,-,-,-
37170,1593,20,퍼센트의,_,_,O,-,-,-,-,-,-
37171,1593,21,격차가,_,_,O,-,-,-,-,-,-
37172,1593,22,발생했다면서,_,_,O,-,-,-,-,-,-
37173,1593,23,앞으로,_,_,O,-,-,-,-,-,-
37174,1593,24,몇년,_,_,O,-,-,-,-,-,-
37175,1593,25,내에,_,_,O,-,-,-,-,-,-
37176,1593,26,이,_,_,O,-,-,-,-,-,-
37177,1593,27,격차가,_,_,O,-,-,-,-,-,-
37178,1593,28,13,_,_,O,-,-,-,-,-,-
37179,1593,29,퍼센트까지,_,_,O,-,-,-,-,-,-
37180,1593,30,확대될,_,_,O,-,-,-,-,-,-
37181,1593,31,것으로,_,_,O,-,-,-,-,-,-
37182,1593,32,전망했다.,_,_,O,-,-,-,-,-,-
37183,1594,0,미국의,_,_,B-Sender,-,-,-,-,-,-
37184,1594,1,국제구호단체인,_,_,I-Sender,-,-,-,-,-,-
37185,1594,2,머시코,_,_,I-Sender,-,-,-,-,-,-
37186,1594,3,인터내셔널(MCI)이,_,_,I-Sender,-,-,-,-,-,-
37187,1594,4,9,_,_,B-Time,-,-,-,-,-,-
37188,1594,5,일,_,_,I-Time,-,-,-,-,-,-
37189,1594,6,북한,_,_,B-Goal,-,-,-,-,-,-
37190,1594,7,평안남도의,_,_,I-Goal,-,-,-,-,-,-
37191,1594,8,협동농장에,_,_,I-Goal,-,-,-,-,-,-
37192,1594,9,사과나무,_,_,B-Theme,-,-,-,-,-,-
37193,1594,10,묘목,_,_,I-Theme,-,-,-,-,-,-
37194,1594,11,1,_,_,I-Theme,-,-,-,-,-,-
37195,1594,12,만,_,_,I-Theme,-,-,-,-,-,-
37196,1594,13,그루와,_,_,I-Theme,-,-,-,-,-,-
37197,1594,14,목초,_,_,I-Theme,-,-,-,-,-,-
37198,1594,15,씨앗,_,_,I-Theme,-,-,-,-,-,-
37199,1594,16,등을,_,_,I-Theme,-,-,-,-,-,-
37200,1594,17,전달했다.,전달하다.v,Sending,V,-,-,-,-,-,-
37201,1595,0,의회는,_,_,B-Agent,-,-,-,-,-,-
37202,1595,1,은행과,_,_,B-Characteristic,-,-,-,-,-,-
37203,1595,2,보험분야의,_,_,I-Characteristic,-,-,-,-,-,-
37204,1595,3,민간참여,_,_,I-Characteristic,-,-,-,-,-,-
37205,1595,4,지분을,_,_,I-Characteristic,-,-,-,-,-,-
37206,1595,5,소폭으로,_,_,B-Range_of_options,-,-,-,-,-,-
37207,1595,6,제한해,제한하다.v,Limiting,V,-,-,-,-,-,-
37208,1595,7,정부의,_,_,O,-,-,-,-,-,-
37209,1595,8,통제를,_,_,O,-,-,-,-,-,-
37210,1595,9,그대로,_,_,O,-,-,-,-,-,-
37211,1595,10,유지키로,_,_,O,-,-,-,-,-,-
37212,1595,11,했으며,_,_,O,-,-,-,-,-,-
37213,1595,12,또,_,_,O,-,-,-,-,-,-
37214,1595,13,통신과,_,_,O,-,-,-,-,-,-
37215,1595,14,"수자원,",_,_,O,-,-,-,-,-,-
37216,1595,15,전력은,_,_,O,-,-,-,-,-,-
37217,1595,16,물론,_,_,O,-,-,-,-,-,-
37218,1595,17,항공,_,_,O,-,-,-,-,-,-
37219,1595,18,및,_,_,O,-,-,-,-,-,-
37220,1595,19,철도,_,_,O,-,-,-,-,-,-
37221,1595,20,등,_,_,O,-,-,-,-,-,-
37222,1595,21,운송,_,_,O,-,-,-,-,-,-
37223,1595,22,시스템에,_,_,O,-,-,-,-,-,-
37224,1595,23,대한,_,_,O,-,-,-,-,-,-
37225,1595,24,독점폐지,_,_,O,-,-,-,-,-,-
37226,1595,25,노력도,_,_,O,-,-,-,-,-,-
37227,1595,26,사실상,_,_,O,-,-,-,-,-,-
37228,1595,27,무산시켰다.,_,_,O,-,-,-,-,-,-
37229,1596,0,첸,_,_,O,-,-,-,-,-,-
37230,1596,1,부총리는,_,_,O,-,-,-,-,-,-
37231,1596,2,로빈슨,_,_,B-Protection,-,-,-,-,-,-
37232,1596,3,고등판무관에게,_,_,I-Protection,-,-,-,-,-,-
37233,1596,4,인권을,_,_,B-Asset,-,-,-,-,-,-
37234,1596,5,증진하고,_,_,O,-,-,-,-,-,-
37235,1596,6,보호하는,보호하다.v,Protecting,V,-,-,-,-,-,-
37236,1596,7,데,_,_,O,-,-,-,-,-,-
37237,1596,8,있어서,_,_,O,-,-,-,-,-,-
37238,1596,9,행동이,_,_,O,-,-,-,-,-,-
37239,1596,10,말보다,_,_,O,-,-,-,-,-,-
37240,1596,11,더,_,_,O,-,-,-,-,-,-
37241,1596,12,중요하다는,_,_,O,-,-,-,-,-,-
37242,1596,13,점을,_,_,O,-,-,-,-,-,-
37243,1596,14,지적했다고,_,_,O,-,-,-,-,-,-
37244,1596,15,관영,_,_,O,-,-,-,-,-,-
37245,1596,16,신화통신이,_,_,O,-,-,-,-,-,-
37246,1596,17,전했다.,_,_,O,-,-,-,-,-,-
37247,1597,0,코언,_,_,O,-,-,-,-,-,-
37248,1597,1,장관은,_,_,O,-,-,-,-,-,-
37249,1597,2,또,_,_,O,-,-,-,-,-,-
37250,1597,3,이정빈,_,_,B-Event,-,-,-,-,-,-
37251,1597,4,"외교통상장관,",_,_,I-Event,-,-,-,-,-,-
37252,1597,5,임동원,_,_,I-Event,-,-,-,-,-,-
37253,1597,6,국가정보원장을,_,_,I-Event,-,-,-,-,-,-
37254,1597,7,잇따라,_,_,O,-,-,-,-,-,-
37255,1597,8,예방하는,예방하다.v,Preventing_or_letting,V,-,-,-,-,-,-
37256,1597,9,한편,_,_,O,-,-,-,-,-,-
37257,1597,10,미,_,_,O,-,-,-,-,-,-
37258,1597,11,2,_,_,O,-,-,-,-,-,-
37259,1597,12,사단을,_,_,O,-,-,-,-,-,-
37260,1597,13,방문해,_,_,O,-,-,-,-,-,-
37261,1597,14,주한미군,_,_,O,-,-,-,-,-,-
37262,1597,15,장병들을,_,_,O,-,-,-,-,-,-
37263,1597,16,격려할,_,_,O,-,-,-,-,-,-
37264,1597,17,계획이다.,_,_,O,-,-,-,-,-,-
37265,1598,0,미국,_,_,O,-,-,-,-,-,-
37266,1598,1,어린이들의,_,_,O,-,-,-,-,-,-
37267,1598,2,`금단현상'을,_,_,O,-,-,-,-,-,-
37268,1598,3,불러일으키고,불러일으키다.v,Cause_to_start,V,-,-,-,-,-,-
37269,1598,4,있는,_,_,O,-,-,-,-,-,-
37270,1598,5,동화,_,_,O,-,-,-,-,-,-
37271,1598,6,`해리,_,_,O,-,-,-,-,-,-
37272,1598,7,포터',_,_,O,-,-,-,-,-,-
37273,1598,8,시리즈가,_,_,O,-,-,-,-,-,-
37274,1598,9,저작권,_,_,O,-,-,-,-,-,-
37275,1598,10,시비에,_,_,O,-,-,-,-,-,-
37276,1598,11,휘말렸다.,_,_,O,-,-,-,-,-,-
37277,1599,0,민주당,_,_,B-Speaker,-,-,-,-,-,-
37278,1599,1,현역의원,_,_,I-Speaker,-,-,-,-,-,-
37279,1599,2,중에서는,_,_,I-Speaker,-,-,-,-,-,-
37280,1599,3,대통령,_,_,B-Message,-,-,-,-,-,-
37281,1599,4,선거,_,_,I-Message,-,-,-,-,-,-
37282,1599,5,때,_,_,I-Message,-,-,-,-,-,-
37283,1599,6,강력한,_,_,I-Message,-,-,-,-,-,-
37284,1599,7,공화당,_,_,I-Message,-,-,-,-,-,-
37285,1599,8,성향을,_,_,I-Message,-,-,-,-,-,-
37286,1599,9,보여,_,_,I-Message,-,-,-,-,-,-
37287,1599,10,온,_,_,I-Message,-,-,-,-,-,-
37288,1599,11,버지니아주에서,_,_,I-Message,-,-,-,-,-,-
37289,1599,12,3선에,_,_,I-Message,-,-,-,-,-,-
37290,1599,13,도전하는,_,_,I-Message,-,-,-,-,-,-
37291,1599,14,찰스,_,_,I-Message,-,-,-,-,-,-
37292,1599,15,로브의원의,_,_,I-Message,-,-,-,-,-,-
37293,1599,16,의석이,_,_,I-Message,-,-,-,-,-,-
37294,1599,17,불안한,_,_,I-Message,-,-,-,-,-,-
37295,1599,18,것으로,_,_,I-Message,-,-,-,-,-,-
37296,1599,19,지적되고,지적하다.v,Statement,V,-,-,-,-,-,-
37297,1599,20,있다.,_,_,O,-,-,-,-,-,-
37298,1600,0,지난해,_,_,B-Time,-,-,-,-,-,-
37299,1600,1,미국의,_,_,B-Text,-,-,-,-,-,-
37300,1600,2,경상수지,_,_,I-Text,-,-,-,-,-,-
37301,1600,3,적자,_,_,I-Text,-,-,-,-,-,-
37302,1600,4,규모가,_,_,I-Text,-,-,-,-,-,-
37303,1600,5,사상,_,_,B-Text,-,-,-,-,-,-
37304,1600,6,최고치인,_,_,I-Text,-,-,-,-,-,-
37305,1600,7,3,_,_,I-Text,-,-,-,-,-,-
37306,1600,8,천,_,_,I-Text,-,-,-,-,-,-
37307,1600,9,389,_,_,I-Text,-,-,-,-,-,-
37308,1600,10,억,_,_,I-Text,-,-,-,-,-,-
37309,1600,11,달러를,_,_,I-Text,-,-,-,-,-,-
37310,1600,12,기록했다고,기록하다.v,Text_creation,V,-,-,-,-,-,-
37311,1600,13,상무부가,_,_,O,-,-,-,-,-,-
37312,1600,14,15,_,_,O,-,-,-,-,-,-
37313,1600,15,일,_,_,O,-,-,-,-,-,-
37314,1600,16,발표했다.,_,_,O,-,-,-,-,-,-
37315,1601,0,한국이,_,_,B-Creator,-,-,-,-,-,-
37316,1601,1,만든,만들다.v,Creating,V,-,-,-,-,-,-
37317,1601,2,전통,_,_,B-Created_entity,-,-,-,-,-,-
37318,1601,3,태권도,_,_,I-Created_entity,-,-,-,-,-,-
37319,1601,4,전용체육관이,_,_,I-Created_entity,-,-,-,-,-,-
37320,1601,5,베트남전,_,_,O,-,-,-,-,-,-
37321,1601,6,당시,_,_,O,-,-,-,-,-,-
37322,1601,7,한국군,_,_,O,-,-,-,-,-,-
37323,1601,8,백마부대의,_,_,O,-,-,-,-,-,-
37324,1601,9,본거지였던,_,_,O,-,-,-,-,-,-
37325,1601,10,나창에,_,_,O,-,-,-,-,-,-
37326,1601,11,만들어졌다.,_,_,O,-,-,-,-,-,-
37327,1602,0,이번,_,_,O,-,-,-,-,-,-
37328,1602,1,조치는,_,_,O,-,-,-,-,-,-
37329,1602,2,5,_,_,B-Manner,-,-,-,-,-,-
37330,1602,3,명의,_,_,I-Manner,-,-,-,-,-,-
37331,1602,4,승객이,_,_,I-Manner,-,-,-,-,-,-
37332,1602,5,숨진,_,_,I-Manner,-,-,-,-,-,-
37333,1602,6,히비야,_,_,I-Manner,-,-,-,-,-,-
37334,1602,7,(일비곡),_,_,I-Manner,-,-,-,-,-,-
37335,1602,8,선,_,_,I-Manner,-,-,-,-,-,-
37336,1602,9,탈선,_,_,I-Manner,-,-,-,-,-,-
37337,1602,10,사고가,_,_,I-Manner,-,-,-,-,-,-
37338,1602,11,차량,_,_,I-Manner,-,-,-,-,-,-
37339,1602,12,바퀴가,_,_,I-Manner,-,-,-,-,-,-
37340,1602,13,곡선,_,_,I-Manner,-,-,-,-,-,-
37341,1602,14,선로에서,_,_,I-Manner,-,-,-,-,-,-
37342,1602,15,레일과,_,_,I-Manner,-,-,-,-,-,-
37343,1602,16,마찰하면서,_,_,I-Manner,-,-,-,-,-,-
37344,1602,17,궤도를,_,_,I-Manner,-,-,-,-,-,-
37345,1602,18,벗어난,_,_,I-Manner,-,-,-,-,-,-
37346,1602,19,것으로,_,_,I-Manner,-,-,-,-,-,-
37347,1602,20,밝혀진,_,_,I-Manner,-,-,-,-,-,-
37348,1602,21,데,_,_,I-Manner,-,-,-,-,-,-
37349,1602,22,따른,_,_,I-Manner,-,-,-,-,-,-
37350,1602,23,"것으로,",_,_,I-Manner,-,-,-,-,-,-
37351,1602,24,새로,_,_,B-Manner,-,-,-,-,-,-
37352,1602,25,탈선,_,_,B-Component,-,-,-,-,-,-
37353,1602,26,방지용,_,_,I-Component,-,-,-,-,-,-
37354,1602,27,레일을,_,_,I-Component,-,-,-,-,-,-
37355,1602,28,설치하게,설치하다.v,Installing,V,-,-,-,-,-,-
37356,1602,29,되는,_,_,O,-,-,-,-,-,-
37357,1602,30,곳은,_,_,O,-,-,-,-,-,-
37358,1602,31,전국의,_,_,O,-,-,-,-,-,-
37359,1602,32,약,_,_,O,-,-,-,-,-,-
37360,1602,33,800,_,_,O,-,-,-,-,-,-
37361,1602,34,개소에,_,_,O,-,-,-,-,-,-
37362,1602,35,달하는,_,_,O,-,-,-,-,-,-
37363,1602,36,것으로,_,_,O,-,-,-,-,-,-
37364,1602,37,알려졌다.,_,_,O,-,-,-,-,-,-
37365,1603,0,그러나,_,_,B-Manner,-,-,-,-,-,-
37366,1603,1,TRW측은,_,_,B-Speaker,-,-,-,-,-,-
37367,1603,2,혐의를,_,_,B-Message,-,-,-,-,-,-
37368,1603,3,전면,_,_,O,-,-,-,-,-,-
37369,1603,4,부인하고,부인하다.v,Affirm_or_deny,V,-,-,-,-,-,-
37370,1603,5,있으며,_,_,O,-,-,-,-,-,-
37371,1603,6,소송에,_,_,O,-,-,-,-,-,-
37372,1603,7,계류,_,_,O,-,-,-,-,-,-
37373,1603,8,중이라며,_,_,O,-,-,-,-,-,-
37374,1603,9,자세한,_,_,O,-,-,-,-,-,-
37375,1603,10,사항에,_,_,O,-,-,-,-,-,-
37376,1603,11,대한,_,_,O,-,-,-,-,-,-
37377,1603,12,공개를,_,_,O,-,-,-,-,-,-
37378,1603,13,꺼려했다.,_,_,O,-,-,-,-,-,-
37379,1604,0,가장,_,_,O,-,-,-,-,-,-
37380,1604,1,크게,_,_,O,-,-,-,-,-,-
37381,1604,2,성장한,_,_,O,-,-,-,-,-,-
37382,1604,3,업체는,_,_,O,-,-,-,-,-,-
37383,1604,4,PSA,_,_,O,-,-,-,-,-,-
37384,1604,5,"푸조-시트로앵으로,",_,_,O,-,-,-,-,-,-
37385,1604,6,`삭소',_,_,O,-,-,-,-,-,-
37386,1604,7,모델,_,_,O,-,-,-,-,-,-
37387,1604,8,및,_,_,O,-,-,-,-,-,-
37388,1604,9,새,_,_,O,-,-,-,-,-,-
37389,1604,10,모델인,_,_,O,-,-,-,-,-,-
37390,1604,11,`크사라,_,_,O,-,-,-,-,-,-
37391,1604,12,피카소'의,_,_,O,-,-,-,-,-,-
37392,1604,13,인기로,_,_,O,-,-,-,-,-,-
37393,1604,14,판매가,_,_,B-Item,-,-,-,-,-,-
37394,1604,15,18.1,_,_,B-Value_range,-,-,-,-,-,-
37395,1604,16,퍼센트가,_,_,I-Value_range,-,-,-,-,-,-
37396,1604,17,증가한,증가하다.v,Change_position_on_a_scale,V,-,-,-,-,-,-
37397,1604,18,5,_,_,B-Final_value,-,-,-,-,-,-
37398,1604,19,만,_,_,I-Final_value,-,-,-,-,-,-
37399,1604,20,7,_,_,I-Final_value,-,-,-,-,-,-
37400,1604,21,천,_,_,I-Final_value,-,-,-,-,-,-
37401,1604,22,497,_,_,I-Final_value,-,-,-,-,-,-
37402,1604,23,대에,_,_,I-Final_value,-,-,-,-,-,-
37403,1604,24,달했다.,_,_,O,-,-,-,-,-,-
37404,1605,0,고위공직자들의,_,_,B-Purpose,-,-,-,-,-,-
37405,1605,1,직무관련,_,_,I-Purpose,-,-,-,-,-,-
37406,1605,2,업체,_,_,I-Purpose,-,-,-,-,-,-
37407,1605,3,주식보유에,_,_,I-Purpose,-,-,-,-,-,-
37408,1605,4,대해,_,_,I-Purpose,-,-,-,-,-,-
37409,1605,5,정부,_,_,B-Agent,-,-,-,-,-,-
37410,1605,6,공직자윤리위원회가,_,_,I-Agent,-,-,-,-,-,-
37411,1605,7,심사를,_,_,B-Means,-,-,-,-,-,-
37412,1605,8,통해,통하다.v,Means,V,-,-,-,-,-,-
37413,1605,9,해당,_,_,O,-,-,-,-,-,-
37414,1605,10,공무원을,_,_,O,-,-,-,-,-,-
37415,1605,11,징계하고,_,_,O,-,-,-,-,-,-
37416,1605,12,나아가,_,_,O,-,-,-,-,-,-
37417,1605,13,증권감독원의,_,_,O,-,-,-,-,-,-
37418,1605,14,조사를,_,_,O,-,-,-,-,-,-
37419,1605,15,통해,_,_,O,-,-,-,-,-,-
37420,1605,16,검찰에,_,_,O,-,-,-,-,-,-
37421,1605,17,"고발,",_,_,O,-,-,-,-,-,-
37422,1605,18,사법처리까지,_,_,O,-,-,-,-,-,-
37423,1605,19,할,_,_,O,-,-,-,-,-,-
37424,1605,20,수,_,_,O,-,-,-,-,-,-
37425,1605,21,있도록,_,_,O,-,-,-,-,-,-
37426,1605,22,공직자윤리법이,_,_,O,-,-,-,-,-,-
37427,1605,23,개정된다.,_,_,O,-,-,-,-,-,-
37428,1606,0,현대자동차는,_,_,B-Theme,-,-,-,-,-,-
37429,1606,1,10,_,_,I-Theme,-,-,-,-,-,-
37430,1606,2,일,_,_,I-Theme,-,-,-,-,-,-
37431,1606,3,오전,_,_,I-Theme,-,-,-,-,-,-
37432,1606,4,10,_,_,I-Theme,-,-,-,-,-,-
37433,1606,5,시,_,_,I-Theme,-,-,-,-,-,-
37434,1606,6,정기,_,_,I-Theme,-,-,-,-,-,-
37435,1606,7,주주총회를,_,_,I-Theme,-,-,-,-,-,-
37436,1606,8,열고,_,_,I-Theme,-,-,-,-,-,-
37437,1606,9,전체,_,_,I-Theme,-,-,-,-,-,-
37438,1606,10,이사진,_,_,I-Theme,-,-,-,-,-,-
37439,1606,11,9,_,_,I-Theme,-,-,-,-,-,-
37440,1606,12,명에서,_,_,I-Theme,-,-,-,-,-,-
37441,1606,13,주주이사로,_,_,I-Theme,-,-,-,-,-,-
37442,1606,14,등재돼,_,_,I-Theme,-,-,-,-,-,-
37443,1606,15,있던,_,_,I-Theme,-,-,-,-,-,-
37444,1606,16,정회장을,_,_,I-Theme,-,-,-,-,-,-
37445,1606,17,제외시키고,제외하다.v,Removing,V,-,-,-,-,-,-
37446,1606,18,나머지,_,_,O,-,-,-,-,-,-
37447,1606,19,8,_,_,O,-,-,-,-,-,-
37448,1606,20,명중,_,_,O,-,-,-,-,-,-
37449,1606,21,4,_,_,O,-,-,-,-,-,-
37450,1606,22,명을,_,_,O,-,-,-,-,-,-
37451,1606,23,사외이사로,_,_,O,-,-,-,-,-,-
37452,1606,24,구성했다고,_,_,O,-,-,-,-,-,-
37453,1606,25,밝혔다.,_,_,O,-,-,-,-,-,-
37454,1607,0,현재,_,_,O,-,-,-,-,-,-
37455,1607,1,이집트에선,_,_,O,-,-,-,-,-,-
37456,1607,2,연간,_,_,O,-,-,-,-,-,-
37457,1607,3,150,_,_,O,-,-,-,-,-,-
37458,1607,4,만,_,_,O,-,-,-,-,-,-
37459,1607,5,건의,_,_,O,-,-,-,-,-,-
37460,1607,6,이혼,_,_,O,-,-,-,-,-,-
37461,1607,7,소송이,_,_,O,-,-,-,-,-,-
37462,1607,8,제기되고,_,_,O,-,-,-,-,-,-
37463,1607,9,있고,_,_,O,-,-,-,-,-,-
37464,1607,10,전체적으로는,_,_,B-Manner,-,-,-,-,-,-
37465,1607,11,700,_,_,B-Experiencer,-,-,-,-,-,-
37466,1607,12,만명이,_,_,I-Experiencer,-,-,-,-,-,-
